,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.943,-0.731,-0.918,-0.841,0.354,-0.781,-0.909,-0.213,-0.714
AAPL,-0.943,0.0,0.804,0.893,0.834,-0.431,0.726,0.945,0.364,0.819
AMD,-0.731,0.804,0.0,0.621,0.564,-0.456,0.525,0.896,0.484,0.893
AMZN,-0.918,0.893,0.621,0.0,0.791,-0.474,0.727,0.809,0.084,0.609
GOOGL,-0.841,0.834,0.564,0.791,0.0,-0.122,0.669,0.77,0.354,0.679
INTC,0.354,-0.431,-0.456,-0.474,-0.122,0.0,0.044,-0.441,-0.197,-0.406
MARA,-0.781,0.726,0.525,0.727,0.669,0.044,0.0,0.653,-0.051,0.536
NVDA,-0.909,0.945,0.896,0.809,0.77,-0.441,0.653,0.0,0.443,0.853
PLUG,-0.213,0.364,0.484,0.084,0.354,-0.197,-0.051,0.443,0.0,0.595
TSLA,-0.714,0.819,0.893,0.609,0.679,-0.406,0.536,0.853,0.595,0.0
