,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.233,-0.147,-0.496,-0.346,0.793,-0.551,-0.195,-0.64,0.668
AAPL,0.233,0.0,0.839,0.562,0.726,0.059,0.517,0.838,0.434,0.776
AMD,-0.147,0.839,0.0,0.834,0.915,-0.384,0.803,0.965,0.71,0.431
AMZN,-0.496,0.562,0.834,0.0,0.907,-0.668,0.906,0.847,0.908,0.001
GOOGL,-0.346,0.726,0.915,0.907,0.0,-0.527,0.906,0.92,0.824,0.219
INTC,0.793,0.059,-0.384,-0.668,-0.527,0.0,-0.668,-0.417,-0.78,0.562
MARA,-0.551,0.517,0.803,0.906,0.906,-0.668,0.0,0.824,0.914,-0.017
NVDA,-0.195,0.838,0.965,0.847,0.92,-0.417,0.824,0.0,0.773,0.395
PLUG,-0.64,0.434,0.71,0.908,0.824,-0.78,0.914,0.773,0.0,-0.13
TSLA,0.668,0.776,0.431,0.001,0.219,0.562,-0.017,0.395,-0.13,0.0
