,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.147,0.733,0.034,0.557,0.786,0.828,-0.345,0.66,0.872
AAPL,0.147,0.0,0.53,0.35,0.755,0.572,0.214,0.32,-0.126,0.13
AMD,0.733,0.53,0.0,0.405,0.69,0.887,0.874,0.02,0.41,0.841
AMZN,0.034,0.35,0.405,0.0,0.484,0.339,0.161,0.76,-0.369,0.193
GOOGL,0.557,0.755,0.69,0.484,0.0,0.805,0.456,0.258,0.033,0.44
INTC,0.786,0.572,0.887,0.339,0.805,0.0,0.816,-0.073,0.331,0.754
MARA,0.828,0.214,0.874,0.161,0.456,0.816,0.0,-0.327,0.648,0.932
NVDA,-0.345,0.32,0.02,0.76,0.258,-0.073,-0.327,0.0,-0.66,-0.309
PLUG,0.66,-0.126,0.41,-0.369,0.033,0.331,0.648,-0.66,0.0,0.672
TSLA,0.872,0.13,0.841,0.193,0.44,0.754,0.932,-0.309,0.672,0.0
