,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.181,0.25,-0.288,-0.656,-0.68,0.604,-0.249,0.79,-0.63
AAPL,-0.181,0.0,0.308,0.258,0.698,0.285,0.295,0.804,0.155,0.555
AMD,0.25,0.308,0.0,0.417,0.163,0.274,0.55,0.153,0.485,0.077
AMZN,-0.288,0.258,0.417,0.0,0.624,0.814,0.073,0.021,-0.116,0.697
GOOGL,-0.656,0.698,0.163,0.624,0.0,0.778,0.021,0.563,-0.319,0.893
INTC,-0.68,0.285,0.274,0.814,0.778,0.0,-0.103,0.093,-0.383,0.804
MARA,0.604,0.295,0.55,0.073,0.021,-0.103,0.0,0.074,0.734,-0.104
NVDA,-0.249,0.804,0.153,0.021,0.563,0.093,0.074,0.0,0.028,0.482
PLUG,0.79,0.155,0.485,-0.116,-0.319,-0.383,0.734,0.028,0.0,-0.312
TSLA,-0.63,0.555,0.077,0.697,0.893,0.804,-0.104,0.482,-0.312,0.0
