,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.946,-0.77,-0.874,-0.76,0.487,-0.821,-0.903,-0.29,-0.793
AAPL,-0.946,0.0,0.846,0.808,0.772,-0.552,0.745,0.953,0.462,0.873
AMD,-0.77,0.846,0.0,0.501,0.512,-0.497,0.577,0.92,0.579,0.856
AMZN,-0.874,0.808,0.501,0.0,0.744,-0.567,0.7,0.711,0.064,0.581
GOOGL,-0.76,0.772,0.512,0.744,0.0,-0.229,0.685,0.69,0.362,0.713
INTC,0.487,-0.552,-0.497,-0.567,-0.229,0.0,-0.066,-0.553,-0.291,-0.506
MARA,-0.821,0.745,0.577,0.7,0.685,-0.066,0.0,0.683,0.052,0.58
NVDA,-0.903,0.953,0.92,0.711,0.69,-0.553,0.683,0.0,0.539,0.92
PLUG,-0.29,0.462,0.579,0.064,0.362,-0.291,0.052,0.539,0.0,0.66
TSLA,-0.793,0.873,0.856,0.581,0.713,-0.506,0.58,0.92,0.66,0.0
