,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.362,0.303,-0.292,-0.148,0.827,-0.452,0.152,-0.521,0.782
AAPL,0.362,0.0,0.701,0.469,0.684,0.296,0.387,0.804,0.3,0.731
AMD,0.303,0.701,0.0,0.51,0.667,0.163,0.288,0.824,0.045,0.601
AMZN,-0.292,0.469,0.51,0.0,0.883,-0.496,0.864,0.76,0.805,-0.062
GOOGL,-0.148,0.684,0.667,0.883,0.0,-0.348,0.82,0.859,0.699,0.191
INTC,0.827,0.296,0.163,-0.496,-0.348,0.0,-0.577,-0.01,-0.616,0.767
MARA,-0.452,0.387,0.288,0.864,0.82,-0.577,0.0,0.631,0.914,-0.168
NVDA,0.152,0.804,0.824,0.76,0.859,-0.01,0.631,0.0,0.486,0.469
PLUG,-0.521,0.3,0.045,0.805,0.699,-0.616,0.914,0.486,0.0,-0.286
TSLA,0.782,0.731,0.601,-0.062,0.191,0.767,-0.168,0.469,-0.286,0.0
