,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.918,-0.787,-0.791,-0.7,0.581,-0.15,-0.862,-0.17,-0.56
AAPL,-0.918,0.0,0.837,0.875,0.882,-0.534,0.096,0.884,0.154,0.555
AMD,-0.787,0.837,0.0,0.556,0.696,-0.412,0.362,0.954,0.461,0.761
AMZN,-0.791,0.875,0.556,0.0,0.814,-0.611,-0.209,0.638,-0.16,0.217
GOOGL,-0.7,0.882,0.696,0.814,0.0,-0.29,0.0,0.727,0.088,0.391
INTC,0.581,-0.534,-0.412,-0.611,-0.29,0.0,0.374,-0.497,-0.126,-0.382
MARA,-0.15,0.096,0.362,-0.209,0.0,0.374,0.0,0.308,0.352,0.38
NVDA,-0.862,0.884,0.954,0.638,0.727,-0.497,0.308,0.0,0.489,0.807
PLUG,-0.17,0.154,0.461,-0.16,0.088,-0.126,0.352,0.489,0.0,0.747
TSLA,-0.56,0.555,0.761,0.217,0.391,-0.382,0.38,0.807,0.747,0.0
