,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.622,-0.174,0.346,0.789,0.743,0.073,0.442,0.387,0.594
AAPL,0.622,0.0,0.433,0.828,0.89,0.805,0.509,0.87,0.194,0.768
AMD,-0.174,0.433,0.0,0.659,0.207,0.268,0.315,0.567,0.013,0.255
AMZN,0.346,0.828,0.659,0.0,0.706,0.721,0.522,0.915,-0.011,0.698
GOOGL,0.789,0.89,0.207,0.706,0.0,0.882,0.257,0.728,0.318,0.769
INTC,0.743,0.805,0.268,0.721,0.882,0.0,0.173,0.759,0.24,0.556
MARA,0.073,0.509,0.315,0.522,0.257,0.173,0.0,0.517,-0.006,0.41
NVDA,0.442,0.87,0.567,0.915,0.728,0.759,0.517,0.0,-0.092,0.656
PLUG,0.387,0.194,0.013,-0.011,0.318,0.24,-0.006,-0.092,0.0,0.153
TSLA,0.594,0.768,0.255,0.698,0.769,0.556,0.41,0.656,0.153,0.0
