,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.514,0.861,0.708,0.566,-0.035,0.382,0.655,-0.155,0.272
AAPL,0.514,0.0,0.752,0.529,0.785,0.748,0.694,0.663,0.359,0.72
AMD,0.861,0.752,0.0,0.659,0.734,0.362,0.544,0.69,0.14,0.478
AMZN,0.708,0.529,0.659,0.0,0.828,0.205,0.772,0.943,0.38,0.722
GOOGL,0.566,0.785,0.734,0.828,0.0,0.599,0.904,0.873,0.623,0.861
INTC,-0.035,0.748,0.362,0.205,0.599,0.0,0.599,0.377,0.653,0.669
MARA,0.382,0.694,0.544,0.772,0.904,0.599,0.0,0.858,0.772,0.95
NVDA,0.655,0.663,0.69,0.943,0.873,0.377,0.858,0.0,0.476,0.829
PLUG,-0.155,0.359,0.14,0.38,0.623,0.653,0.772,0.476,0.0,0.796
TSLA,0.272,0.72,0.478,0.722,0.861,0.669,0.95,0.829,0.796,0.0
