,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.074,0.5,0.623,0.085,0.452,0.016,0.215,0.356,0.683
AAPL,-0.074,0.0,0.382,0.179,0.656,0.455,0.461,0.469,0.236,0.258
AMD,0.5,0.382,0.0,0.883,0.665,0.84,0.669,0.884,0.808,0.815
AMZN,0.623,0.179,0.883,0.0,0.48,0.718,0.347,0.655,0.739,0.905
GOOGL,0.085,0.656,0.665,0.48,0.0,0.788,0.61,0.682,0.604,0.453
INTC,0.452,0.455,0.84,0.718,0.788,0.0,0.581,0.724,0.634,0.733
MARA,0.016,0.461,0.669,0.347,0.61,0.581,0.0,0.857,0.697,0.232
NVDA,0.215,0.469,0.884,0.655,0.682,0.724,0.857,0.0,0.779,0.536
PLUG,0.356,0.236,0.808,0.739,0.604,0.634,0.697,0.779,0.0,0.543
TSLA,0.683,0.258,0.815,0.905,0.453,0.733,0.232,0.536,0.543,0.0
