,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.289,0.001,0.035,-0.118,0.14,0.273,0.222,0.723,-0.044
AAPL,0.289,0.0,0.708,0.708,-0.502,-0.455,0.897,0.926,0.645,-0.174
AMD,0.001,0.708,0.0,0.448,-0.586,-0.895,0.881,0.822,0.278,-0.459
AMZN,0.035,0.708,0.448,0.0,0.001,-0.195,0.55,0.73,0.418,0.288
GOOGL,-0.118,-0.502,-0.586,0.001,0.0,0.672,-0.592,-0.4,-0.081,0.762
INTC,0.14,-0.455,-0.895,-0.195,0.672,0.0,-0.686,-0.549,0.007,0.657
MARA,0.273,0.897,0.881,0.55,-0.592,-0.686,0.0,0.927,0.594,-0.348
NVDA,0.222,0.926,0.822,0.73,-0.4,-0.549,0.927,0.0,0.613,-0.094
PLUG,0.723,0.645,0.278,0.418,-0.081,0.007,0.594,0.613,0.0,0.047
TSLA,-0.044,-0.174,-0.459,0.288,0.762,0.657,-0.348,-0.094,0.047,0.0
