,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.798,0.864,0.923,0.874,0.667,0.837,0.929,0.735,0.859
AAPL,0.798,0.0,0.87,0.827,0.94,0.952,0.907,0.902,0.902,0.97
AMD,0.864,0.87,0.0,0.885,0.918,0.802,0.905,0.935,0.787,0.863
AMZN,0.923,0.827,0.885,0.0,0.934,0.704,0.93,0.966,0.811,0.896
GOOGL,0.874,0.94,0.918,0.934,0.0,0.865,0.971,0.964,0.919,0.959
INTC,0.667,0.952,0.802,0.704,0.865,0.0,0.825,0.808,0.866,0.906
MARA,0.837,0.907,0.905,0.93,0.971,0.825,0.0,0.957,0.913,0.938
NVDA,0.929,0.902,0.935,0.966,0.964,0.808,0.957,0.0,0.855,0.935
PLUG,0.735,0.902,0.787,0.811,0.919,0.866,0.913,0.855,0.0,0.929
TSLA,0.859,0.97,0.863,0.896,0.959,0.906,0.938,0.935,0.929,0.0
