,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.077,-0.258,-0.167,-0.276,0.554,-0.299,-0.149,-0.19,0.358
AAPL,0.077,0.0,0.886,0.8,0.844,-0.361,0.757,0.893,0.776,0.732
AMD,-0.258,0.886,0.0,0.902,0.942,-0.646,0.9,0.957,0.868,0.453
AMZN,-0.167,0.8,0.902,0.0,0.937,-0.726,0.931,0.945,0.953,0.261
GOOGL,-0.276,0.844,0.942,0.937,0.0,-0.701,0.944,0.943,0.907,0.339
INTC,0.554,-0.361,-0.646,-0.726,-0.701,0.0,-0.746,-0.671,-0.79,0.224
MARA,-0.299,0.757,0.9,0.931,0.944,-0.746,0.0,0.915,0.938,0.24
NVDA,-0.149,0.893,0.957,0.945,0.943,-0.671,0.915,0.0,0.939,0.443
PLUG,-0.19,0.776,0.868,0.953,0.907,-0.79,0.938,0.939,0.0,0.253
TSLA,0.358,0.732,0.453,0.261,0.339,0.224,0.24,0.443,0.253,0.0
