,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.682,0.822,0.798,0.917,-0.218,0.871,0.506,0.757,0.508
AAPL,0.682,0.0,0.624,0.81,0.839,-0.541,0.749,0.314,0.932,0.612
AMD,0.822,0.624,0.0,0.88,0.82,-0.41,0.651,0.688,0.673,0.708
AMZN,0.798,0.81,0.88,0.0,0.881,-0.664,0.711,0.511,0.801,0.752
GOOGL,0.917,0.839,0.82,0.881,0.0,-0.327,0.898,0.573,0.857,0.662
INTC,-0.218,-0.541,-0.41,-0.664,-0.327,0.0,-0.234,0.095,-0.54,-0.427
MARA,0.871,0.749,0.651,0.711,0.898,-0.234,0.0,0.377,0.86,0.413
NVDA,0.506,0.314,0.688,0.511,0.573,0.095,0.377,0.0,0.274,0.705
PLUG,0.757,0.932,0.673,0.801,0.857,-0.54,0.86,0.274,0.0,0.541
TSLA,0.508,0.612,0.708,0.752,0.662,-0.427,0.413,0.705,0.541,0.0
