,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.405,0.072,0.085,-0.31,0.081,0.835,-0.45,0.384,0.846
AAPL,0.405,0.0,-0.333,-0.212,0.003,-0.27,0.612,-0.747,-0.228,0.683
AMD,0.072,-0.333,0.0,-0.219,-0.781,0.898,0.074,-0.038,0.746,0.109
AMZN,0.085,-0.212,-0.219,0.0,0.491,-0.22,-0.224,0.529,-0.165,-0.198
GOOGL,-0.31,0.003,-0.781,0.491,0.0,-0.728,-0.495,0.508,-0.712,-0.45
INTC,0.081,-0.27,0.898,-0.22,-0.728,0.0,0.103,-0.011,0.738,0.133
MARA,0.835,0.612,0.074,-0.224,-0.495,0.103,0.0,-0.709,0.387,0.904
NVDA,-0.45,-0.747,-0.038,0.529,0.508,-0.011,-0.709,0.0,-0.068,-0.739
PLUG,0.384,-0.228,0.746,-0.165,-0.712,0.738,0.387,-0.068,0.0,0.264
TSLA,0.846,0.683,0.109,-0.198,-0.45,0.133,0.904,-0.739,0.264,0.0
