,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.384,0.254,0.708,-0.034,0.825,0.139,-0.014,0.812,0.623
AAPL,-0.384,0.0,-0.097,-0.304,0.566,-0.208,0.333,0.345,-0.461,-0.279
AMD,0.254,-0.097,0.0,0.729,-0.076,0.533,-0.28,0.147,0.176,0.537
AMZN,0.708,-0.304,0.729,0.0,0.005,0.84,-0.131,0.173,0.644,0.758
GOOGL,-0.034,0.566,-0.076,0.005,0.0,0.151,0.795,0.892,-0.061,0.122
INTC,0.825,-0.208,0.533,0.84,0.151,0.0,0.184,0.225,0.723,0.767
MARA,0.139,0.333,-0.28,-0.131,0.795,0.184,0.0,0.693,0.101,0.101
NVDA,-0.014,0.345,0.147,0.173,0.892,0.225,0.693,0.0,-0.062,0.28
PLUG,0.812,-0.461,0.176,0.644,-0.061,0.723,0.101,-0.062,0.0,0.529
TSLA,0.623,-0.279,0.537,0.758,0.122,0.767,0.101,0.28,0.529,0.0
