,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.591,0.897,0.957,0.94,0.87,0.883,0.791,0.099,0.532
AAPL,0.591,0.0,0.53,0.646,0.74,0.647,0.682,0.592,0.429,0.546
AMD,0.897,0.53,0.0,0.938,0.89,0.913,0.723,0.908,-0.119,0.583
AMZN,0.957,0.646,0.938,0.0,0.97,0.93,0.834,0.883,-0.017,0.614
GOOGL,0.94,0.74,0.89,0.97,0.0,0.939,0.891,0.867,0.045,0.617
INTC,0.87,0.647,0.913,0.93,0.939,0.0,0.749,0.939,-0.129,0.679
MARA,0.883,0.682,0.723,0.834,0.891,0.749,0.0,0.658,0.299,0.441
NVDA,0.791,0.592,0.908,0.883,0.867,0.939,0.658,0.0,-0.175,0.783
PLUG,0.099,0.429,-0.119,-0.017,0.045,-0.129,0.299,-0.175,0.0,-0.045
TSLA,0.532,0.546,0.583,0.614,0.617,0.679,0.441,0.783,-0.045,0.0
