,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.129,-0.105,-0.244,-0.214,-0.382,0.55,-0.196,0.082,-0.103
AAPL,-0.129,0.0,0.934,0.9,0.978,0.904,-0.381,0.939,0.871,0.92
AMD,-0.105,0.934,0.0,0.973,0.937,0.798,-0.438,0.939,0.939,0.967
AMZN,-0.244,0.9,0.973,0.0,0.919,0.785,-0.57,0.902,0.909,0.97
GOOGL,-0.214,0.978,0.937,0.919,0.0,0.927,-0.437,0.937,0.873,0.916
INTC,-0.382,0.904,0.798,0.785,0.927,0.0,-0.324,0.861,0.724,0.768
MARA,0.55,-0.381,-0.438,-0.57,-0.437,-0.324,0.0,-0.394,-0.311,-0.513
NVDA,-0.196,0.939,0.939,0.902,0.937,0.861,-0.394,0.0,0.855,0.893
PLUG,0.082,0.871,0.939,0.909,0.873,0.724,-0.311,0.855,0.0,0.937
TSLA,-0.103,0.92,0.967,0.97,0.916,0.768,-0.513,0.893,0.937,0.0
