,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.109,0.697,-0.109,0.221,0.025,0.63,0.446,0.425,0.473
AAPL,-0.109,0.0,-0.265,0.752,0.842,-0.415,-0.687,-0.388,-0.869,-0.573
AMD,0.697,-0.265,0.0,-0.012,0.056,0.104,0.711,0.755,0.586,0.5
AMZN,-0.109,0.752,-0.012,0.0,0.609,-0.165,-0.322,0.113,-0.524,-0.39
GOOGL,0.221,0.842,0.056,0.609,0.0,-0.631,-0.364,-0.276,-0.676,-0.434
INTC,0.025,-0.415,0.104,-0.165,-0.631,0.0,0.329,0.577,0.529,0.6
MARA,0.63,-0.687,0.711,-0.322,-0.364,0.329,0.0,0.71,0.89,0.659
NVDA,0.446,-0.388,0.755,0.113,-0.276,0.577,0.71,0.0,0.694,0.6
PLUG,0.425,-0.869,0.586,-0.524,-0.676,0.529,0.89,0.694,0.0,0.698
TSLA,0.473,-0.573,0.5,-0.39,-0.434,0.6,0.659,0.6,0.698,0.0
