,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.087,0.112,0.533,-0.161,-0.319,0.496,0.195,-0.454,0.611
AAPL,0.087,0.0,-0.876,-0.504,0.911,-0.573,0.357,-0.861,0.067,0.58
AMD,0.112,-0.876,0.0,0.737,-0.778,0.555,-0.331,0.94,0.059,-0.524
AMZN,0.533,-0.504,0.737,0.0,-0.521,0.175,-0.139,0.779,-0.266,-0.104
GOOGL,-0.161,0.911,-0.778,-0.521,0.0,-0.338,0.071,-0.788,0.244,0.27
INTC,-0.319,-0.573,0.555,0.175,-0.338,0.0,-0.425,0.459,0.367,-0.565
MARA,0.496,0.357,-0.331,-0.139,0.071,-0.425,0.0,-0.263,-0.121,0.623
NVDA,0.195,-0.861,0.94,0.779,-0.788,0.459,-0.263,0.0,-0.127,-0.476
PLUG,-0.454,0.067,0.059,-0.266,0.244,0.367,-0.121,-0.127,0.0,-0.454
TSLA,0.611,0.58,-0.524,-0.104,0.27,-0.565,0.623,-0.476,-0.454,0.0
