,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.889,-0.143,0.724,-0.404,0.897,0.443,0.78,0.853,0.934
AAPL,0.889,0.0,-0.378,0.86,-0.35,0.818,0.595,0.798,0.642,0.885
AMD,-0.143,-0.378,0.0,-0.358,0.522,-0.062,-0.778,-0.264,0.23,-0.173
AMZN,0.724,0.86,-0.358,0.0,-0.125,0.6,0.546,0.594,0.517,0.765
GOOGL,-0.404,-0.35,0.522,-0.125,0.0,-0.214,-0.612,-0.289,-0.115,-0.35
INTC,0.897,0.818,-0.062,0.6,-0.214,0.0,0.302,0.773,0.828,0.837
MARA,0.443,0.595,-0.778,0.546,-0.612,0.302,0.0,0.578,0.078,0.508
NVDA,0.78,0.798,-0.264,0.594,-0.289,0.773,0.578,0.0,0.576,0.739
PLUG,0.853,0.642,0.23,0.517,-0.115,0.828,0.078,0.576,0.0,0.8
TSLA,0.934,0.885,-0.173,0.765,-0.35,0.837,0.508,0.739,0.8,0.0
