,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.278,0.648,0.358,0.631,0.435,0.517,0.524,0.705,0.353
AAPL,0.278,0.0,0.432,0.809,0.69,0.357,0.68,0.553,0.525,0.746
AMD,0.648,0.432,0.0,0.354,0.69,0.344,0.723,0.58,0.825,0.3
AMZN,0.358,0.809,0.354,0.0,0.858,0.715,0.692,0.788,0.41,0.941
GOOGL,0.631,0.69,0.69,0.858,0.0,0.763,0.858,0.93,0.629,0.848
INTC,0.435,0.357,0.344,0.715,0.763,0.0,0.475,0.768,0.22,0.716
MARA,0.517,0.68,0.723,0.692,0.858,0.475,0.0,0.829,0.717,0.681
NVDA,0.524,0.553,0.58,0.788,0.93,0.768,0.829,0.0,0.483,0.83
PLUG,0.705,0.525,0.825,0.41,0.629,0.22,0.717,0.483,0.0,0.351
TSLA,0.353,0.746,0.3,0.941,0.848,0.716,0.681,0.83,0.351,0.0
