,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.569,0.368,0.351,-0.7,-0.56,0.417,-0.241,-0.08,0.75
AAPL,-0.569,0.0,0.13,0.297,0.713,0.729,-0.128,0.761,0.593,-0.103
AMD,0.368,0.13,0.0,0.706,0.135,0.144,0.438,0.483,0.412,0.672
AMZN,0.351,0.297,0.706,0.0,0.195,0.284,0.67,0.647,0.684,0.627
GOOGL,-0.7,0.713,0.135,0.195,0.0,0.815,-0.022,0.648,0.34,-0.305
INTC,-0.56,0.729,0.144,0.284,0.815,0.0,0.036,0.682,0.511,-0.272
MARA,0.417,-0.128,0.438,0.67,-0.022,0.036,0.0,0.367,0.508,0.449
NVDA,-0.241,0.761,0.483,0.647,0.648,0.682,0.367,0.0,0.836,0.241
PLUG,-0.08,0.593,0.412,0.684,0.34,0.511,0.508,0.836,0.0,0.284
TSLA,0.75,-0.103,0.672,0.627,-0.305,-0.272,0.449,0.241,0.284,0.0
