,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.786,0.496,0.257,-0.353,0.022,0.897,-0.711,0.501,0.441
AAPL,0.786,0.0,0.543,0.453,0.102,0.419,0.746,-0.417,0.168,0.607
AMD,0.496,0.543,0.0,0.448,0.261,0.371,0.431,-0.158,-0.103,0.4
AMZN,0.257,0.453,0.448,0.0,0.211,0.384,0.393,-0.244,-0.105,0.491
GOOGL,-0.353,0.102,0.261,0.211,0.0,0.338,-0.448,0.607,-0.604,0.18
INTC,0.022,0.419,0.371,0.384,0.338,0.0,0.181,-0.036,-0.111,0.439
MARA,0.897,0.746,0.431,0.393,-0.448,0.181,0.0,-0.85,0.439,0.478
NVDA,-0.711,-0.417,-0.158,-0.244,0.607,-0.036,-0.85,0.0,-0.443,-0.228
PLUG,0.501,0.168,-0.103,-0.105,-0.604,-0.111,0.439,-0.443,0.0,0.318
TSLA,0.441,0.607,0.4,0.491,0.18,0.439,0.478,-0.228,0.318,0.0
