,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.162,-0.086,0.05,0.15,0.228,0.026,0.014,0.257,0.003
AAPL,0.162,0.0,0.524,0.912,0.962,0.725,-0.832,0.938,0.729,0.933
AMD,-0.086,0.524,0.0,0.608,0.477,0.454,-0.206,0.498,0.125,0.462
AMZN,0.05,0.912,0.608,0.0,0.961,0.711,-0.761,0.914,0.71,0.937
GOOGL,0.15,0.962,0.477,0.961,0.0,0.738,-0.849,0.933,0.77,0.955
INTC,0.228,0.725,0.454,0.711,0.738,0.0,-0.627,0.743,0.497,0.749
MARA,0.026,-0.832,-0.206,-0.761,-0.849,-0.627,0.0,-0.815,-0.583,-0.85
NVDA,0.014,0.938,0.498,0.914,0.933,0.743,-0.815,0.0,0.759,0.972
PLUG,0.257,0.729,0.125,0.71,0.77,0.497,-0.583,0.759,0.0,0.762
TSLA,0.003,0.933,0.462,0.937,0.955,0.749,-0.85,0.972,0.762,0.0
