,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.733,-0.223,0.429,0.841,0.751,0.192,0.483,0.306,0.676
AAPL,0.733,0.0,0.328,0.814,0.902,0.803,0.403,0.839,0.15,0.792
AMD,-0.223,0.328,0.0,0.576,0.111,0.207,0.198,0.513,0.023,0.125
AMZN,0.429,0.814,0.576,0.0,0.701,0.707,0.458,0.897,-0.059,0.699
GOOGL,0.841,0.902,0.111,0.701,0.0,0.868,0.207,0.699,0.265,0.781
INTC,0.751,0.803,0.207,0.707,0.868,0.0,0.09,0.746,0.217,0.531
MARA,0.192,0.403,0.198,0.458,0.207,0.09,0.0,0.415,-0.068,0.439
NVDA,0.483,0.839,0.513,0.897,0.699,0.746,0.415,0.0,-0.131,0.614
PLUG,0.306,0.15,0.023,-0.059,0.265,0.217,-0.068,-0.131,0.0,0.075
TSLA,0.676,0.792,0.125,0.699,0.781,0.531,0.439,0.614,0.075,0.0
