,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.265,0.712,0.145,0.701,0.578,-0.079,0.832,0.901,-0.083
AAPL,-0.265,0.0,0.071,0.77,0.351,0.489,0.554,-0.05,-0.268,0.579
AMD,0.712,0.071,0.0,0.278,0.829,0.805,0.408,0.907,0.691,0.454
AMZN,0.145,0.77,0.278,0.0,0.554,0.622,0.495,0.162,0.126,0.482
GOOGL,0.701,0.351,0.829,0.554,0.0,0.952,0.404,0.854,0.666,0.495
INTC,0.578,0.489,0.805,0.622,0.952,0.0,0.539,0.765,0.525,0.618
MARA,-0.079,0.554,0.408,0.495,0.404,0.539,0.0,0.177,-0.209,0.925
NVDA,0.832,-0.05,0.907,0.162,0.854,0.765,0.177,0.0,0.796,0.245
PLUG,0.901,-0.268,0.691,0.126,0.666,0.525,-0.209,0.796,0.0,-0.152
TSLA,-0.083,0.579,0.454,0.482,0.495,0.618,0.925,0.245,-0.152,0.0
