,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.357,0.501,0.394,0.282,0.315,-0.132,0.325,0.352,0.315
AAPL,0.357,0.0,0.928,0.631,0.782,-0.1,-0.386,0.973,0.076,0.966
AMD,0.501,0.928,0.0,0.712,0.785,0.101,-0.361,0.928,0.326,0.901
AMZN,0.394,0.631,0.712,0.0,0.784,0.018,-0.05,0.615,0.558,0.646
GOOGL,0.282,0.782,0.785,0.784,0.0,0.125,-0.027,0.729,0.401,0.697
INTC,0.315,-0.1,0.101,0.018,0.125,0.0,0.434,-0.148,0.572,-0.271
MARA,-0.132,-0.386,-0.361,-0.05,-0.027,0.434,0.0,-0.361,0.298,-0.49
NVDA,0.325,0.973,0.928,0.615,0.729,-0.148,-0.361,0.0,0.064,0.971
PLUG,0.352,0.076,0.326,0.558,0.401,0.572,0.298,0.064,0.0,0.016
TSLA,0.315,0.966,0.901,0.646,0.697,-0.271,-0.49,0.971,0.016,0.0
