,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.517,0.486,0.317,0.22,0.721,0.466,0.499,0.463,0.52
AAPL,0.517,0.0,0.673,0.781,0.764,0.695,0.048,0.836,0.544,0.786
AMD,0.486,0.673,0.0,0.887,0.642,0.47,-0.283,0.941,0.872,0.47
AMZN,0.317,0.781,0.887,0.0,0.768,0.479,-0.359,0.934,0.804,0.559
GOOGL,0.22,0.764,0.642,0.768,0.0,0.405,0.011,0.741,0.414,0.781
INTC,0.721,0.695,0.47,0.479,0.405,0.0,0.419,0.552,0.284,0.631
MARA,0.466,0.048,-0.283,-0.359,0.011,0.419,0.0,-0.206,-0.398,0.387
NVDA,0.499,0.836,0.941,0.934,0.741,0.552,-0.206,0.0,0.836,0.656
PLUG,0.463,0.544,0.872,0.804,0.414,0.284,-0.398,0.836,0.0,0.277
TSLA,0.52,0.786,0.47,0.559,0.781,0.631,0.387,0.656,0.277,0.0
