,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.704,-0.329,0.166,0.195,0.387,0.549,0.328,-0.773,-0.506
AAPL,0.704,0.0,0.251,0.697,0.423,0.816,0.868,0.777,-0.379,-0.075
AMD,-0.329,0.251,0.0,0.607,0.206,0.646,0.397,0.69,0.714,0.811
AMZN,0.166,0.697,0.607,0.0,0.718,0.715,0.564,0.699,0.204,0.284
GOOGL,0.195,0.423,0.206,0.718,0.0,0.398,0.148,0.187,0.076,-0.103
INTC,0.387,0.816,0.646,0.715,0.398,0.0,0.775,0.858,0.06,0.3
MARA,0.549,0.868,0.397,0.564,0.148,0.775,0.0,0.869,-0.192,0.145
NVDA,0.328,0.777,0.69,0.699,0.187,0.858,0.869,0.0,0.066,0.408
PLUG,-0.773,-0.379,0.714,0.204,0.076,0.06,-0.192,0.066,0.0,0.757
TSLA,-0.506,-0.075,0.811,0.284,-0.103,0.3,0.145,0.408,0.757,0.0
