,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.788,0.768,0.931,0.703,0.07,0.641,0.864,-0.37,0.578
AAPL,0.788,0.0,0.762,0.884,0.897,0.551,0.874,0.94,-0.013,0.907
AMD,0.768,0.762,0.0,0.848,0.864,0.423,0.683,0.838,-0.051,0.636
AMZN,0.931,0.884,0.848,0.0,0.85,0.316,0.741,0.92,-0.192,0.724
GOOGL,0.703,0.897,0.864,0.85,0.0,0.685,0.895,0.918,0.154,0.858
INTC,0.07,0.551,0.423,0.316,0.685,0.0,0.676,0.497,0.523,0.682
MARA,0.641,0.874,0.683,0.741,0.895,0.676,0.0,0.87,0.266,0.93
NVDA,0.864,0.94,0.838,0.92,0.918,0.497,0.87,0.0,-0.006,0.847
PLUG,-0.37,-0.013,-0.051,-0.192,0.154,0.523,0.266,-0.006,0.0,0.334
TSLA,0.578,0.907,0.636,0.724,0.858,0.682,0.93,0.847,0.334,0.0
