,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.588,0.414,-0.295,-0.626,-0.366,0.739,0.653,0.703,0.917
AAPL,0.588,0.0,0.212,-0.803,-0.322,-0.066,0.82,0.771,0.848,0.681
AMD,0.414,0.212,0.0,0.223,0.038,0.223,0.363,0.654,0.491,0.559
AMZN,-0.295,-0.803,0.223,0.0,0.353,0.277,-0.518,-0.364,-0.512,-0.329
GOOGL,-0.626,-0.322,0.038,0.353,0.0,0.759,-0.408,-0.136,-0.438,-0.482
INTC,-0.366,-0.066,0.223,0.277,0.759,0.0,-0.22,0.132,-0.122,-0.252
MARA,0.739,0.82,0.363,-0.518,-0.408,-0.22,0.0,0.746,0.863,0.814
NVDA,0.653,0.771,0.654,-0.364,-0.136,0.132,0.746,0.0,0.864,0.763
PLUG,0.703,0.848,0.491,-0.512,-0.438,-0.122,0.863,0.864,0.0,0.776
TSLA,0.917,0.681,0.559,-0.329,-0.482,-0.252,0.814,0.763,0.776,0.0
