,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.7,0.654,0.886,0.721,0.575,0.89,0.623,0.464,0.897
AAPL,0.7,0.0,0.961,0.922,0.954,0.961,0.668,0.967,0.067,0.65
AMD,0.654,0.961,0.0,0.881,0.943,0.983,0.602,0.991,0.127,0.574
AMZN,0.886,0.922,0.881,0.0,0.939,0.857,0.846,0.861,0.226,0.787
GOOGL,0.721,0.954,0.943,0.939,0.0,0.951,0.702,0.935,0.03,0.593
INTC,0.575,0.961,0.983,0.857,0.951,0.0,0.544,0.981,0.004,0.48
MARA,0.89,0.668,0.602,0.846,0.702,0.544,0.0,0.582,0.333,0.879
NVDA,0.623,0.967,0.991,0.861,0.935,0.981,0.582,0.0,0.065,0.556
PLUG,0.464,0.067,0.127,0.226,0.03,0.004,0.333,0.065,0.0,0.505
TSLA,0.897,0.65,0.574,0.787,0.593,0.48,0.879,0.556,0.505,0.0
