,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.734,0.687,0.659,0.578,0.709,0.641,0.443,-0.44,0.786
AAPL,0.734,0.0,0.926,0.823,0.857,0.847,0.592,0.786,-0.87,0.74
AMD,0.687,0.926,0.0,0.905,0.843,0.854,0.689,0.69,-0.855,0.779
AMZN,0.659,0.823,0.905,0.0,0.733,0.761,0.688,0.518,-0.709,0.731
GOOGL,0.578,0.857,0.843,0.733,0.0,0.776,0.423,0.756,-0.752,0.741
INTC,0.709,0.847,0.854,0.761,0.776,0.0,0.794,0.486,-0.668,0.803
MARA,0.641,0.592,0.689,0.688,0.423,0.794,0.0,0.081,-0.443,0.675
NVDA,0.443,0.786,0.69,0.518,0.756,0.486,0.081,0.0,-0.77,0.49
PLUG,-0.44,-0.87,-0.855,-0.709,-0.752,-0.668,-0.443,-0.77,0.0,-0.539
TSLA,0.786,0.74,0.779,0.731,0.741,0.803,0.675,0.49,-0.539,0.0
