,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.811,0.817,0.892,0.641,-0.052,0.567,0.859,-0.481,0.51
AAPL,0.811,0.0,0.704,0.803,0.785,0.401,0.804,0.914,-0.157,0.841
AMD,0.817,0.704,0.0,0.792,0.733,0.187,0.579,0.808,-0.169,0.501
AMZN,0.892,0.803,0.792,0.0,0.808,0.129,0.695,0.898,-0.216,0.647
GOOGL,0.641,0.785,0.733,0.808,0.0,0.564,0.902,0.886,0.193,0.814
INTC,-0.052,0.401,0.187,0.129,0.564,0.0,0.6,0.356,0.534,0.598
MARA,0.567,0.804,0.579,0.695,0.902,0.6,0.0,0.828,0.264,0.925
NVDA,0.859,0.914,0.808,0.898,0.886,0.356,0.828,0.0,-0.086,0.801
PLUG,-0.481,-0.157,-0.169,-0.216,0.193,0.534,0.264,-0.086,0.0,0.321
TSLA,0.51,0.841,0.501,0.647,0.814,0.598,0.925,0.801,0.321,0.0
