,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.524,0.001,-0.048,-0.387,0.082,0.876,-0.583,0.342,0.869
AAPL,0.524,0.0,-0.483,-0.251,0.043,-0.351,0.684,-0.782,-0.326,0.753
AMD,0.001,-0.483,0.0,-0.063,-0.704,0.874,-0.1,0.156,0.735,-0.017
AMZN,-0.048,-0.251,-0.063,0.0,0.433,-0.121,-0.292,0.527,-0.06,-0.296
GOOGL,-0.387,0.043,-0.704,0.433,0.0,-0.693,-0.467,0.443,-0.663,-0.475
INTC,0.082,-0.351,0.874,-0.121,-0.693,0.0,0.024,0.103,0.716,0.093
MARA,0.876,0.684,-0.1,-0.292,-0.467,0.024,0.0,-0.766,0.245,0.925
NVDA,-0.583,-0.782,0.156,0.527,0.443,0.103,-0.766,0.0,0.064,-0.816
PLUG,0.342,-0.326,0.735,-0.06,-0.663,0.716,0.245,0.064,0.0,0.18
TSLA,0.869,0.753,-0.017,-0.296,-0.475,0.093,0.925,-0.816,0.18,0.0
