,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.396,0.1,-0.308,0.087,-0.079,-0.439,0.564,0.512,-0.573
AAPL,-0.396,0.0,0.131,0.334,0.089,0.219,0.133,-0.264,-0.51,0.722
AMD,0.1,0.131,0.0,0.709,0.431,0.665,0.508,0.449,0.303,0.216
AMZN,-0.308,0.334,0.709,0.0,0.559,0.601,0.832,-0.009,0.079,0.646
GOOGL,0.087,0.089,0.431,0.559,0.0,0.425,0.258,0.359,0.515,0.342
INTC,-0.079,0.219,0.665,0.601,0.425,0.0,0.313,0.238,0.006,0.248
MARA,-0.439,0.133,0.508,0.832,0.258,0.313,0.0,-0.365,-0.04,0.624
NVDA,0.564,-0.264,0.449,-0.009,0.359,0.238,-0.365,0.0,0.698,-0.438
PLUG,0.512,-0.51,0.303,0.079,0.515,0.006,-0.04,0.698,0.0,-0.321
TSLA,-0.573,0.722,0.216,0.646,0.342,0.248,0.624,-0.438,-0.321,0.0
