,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.785,0.396,0.497,0.51,-0.07,0.474,0.709,0.827,-0.092
AAPL,0.785,0.0,0.441,0.74,0.756,-0.432,0.441,0.922,0.717,0.309
AMD,0.396,0.441,0.0,0.085,0.565,0.159,0.609,0.61,0.375,0.133
AMZN,0.497,0.74,0.085,0.0,0.634,-0.695,0.316,0.737,0.357,0.343
GOOGL,0.51,0.756,0.565,0.634,0.0,-0.54,0.439,0.86,0.535,0.428
INTC,-0.07,-0.432,0.159,-0.695,-0.54,0.0,0.195,-0.486,-0.05,-0.624
MARA,0.474,0.441,0.609,0.316,0.439,0.195,0.0,0.495,0.255,-0.157
NVDA,0.709,0.922,0.61,0.737,0.86,-0.486,0.495,0.0,0.638,0.404
PLUG,0.827,0.717,0.375,0.357,0.535,-0.05,0.255,0.638,0.0,0.034
TSLA,-0.092,0.309,0.133,0.343,0.428,-0.624,-0.157,0.404,0.034,0.0
