,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.87,0.547,0.891,0.853,0.682,0.744,0.885,0.763,0.897
AAPL,0.87,0.0,0.656,0.887,0.98,0.894,0.901,0.924,0.932,0.982
AMD,0.547,0.656,0.0,0.697,0.692,0.807,0.806,0.796,0.428,0.559
AMZN,0.891,0.887,0.697,0.0,0.926,0.767,0.899,0.957,0.79,0.899
GOOGL,0.853,0.98,0.692,0.926,0.0,0.887,0.933,0.945,0.916,0.962
INTC,0.682,0.894,0.807,0.767,0.887,0.0,0.885,0.864,0.769,0.831
MARA,0.744,0.901,0.806,0.899,0.933,0.885,0.0,0.94,0.79,0.864
NVDA,0.885,0.924,0.796,0.957,0.945,0.864,0.94,0.0,0.784,0.9
PLUG,0.763,0.932,0.428,0.79,0.916,0.769,0.79,0.784,0.0,0.938
TSLA,0.897,0.982,0.559,0.899,0.962,0.831,0.864,0.9,0.938,0.0
