,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.334,0.273,0.636,0.001,0.791,0.191,0.013,0.806,0.589
AAPL,-0.334,0.0,-0.015,-0.047,0.627,-0.05,0.376,0.44,-0.388,-0.096
AMD,0.273,-0.015,0.0,0.773,0.047,0.574,-0.226,0.227,0.201,0.576
AMZN,0.636,-0.047,0.773,0.0,0.242,0.851,0.075,0.347,0.587,0.784
GOOGL,0.001,0.627,0.047,0.242,0.0,0.287,0.808,0.914,-0.011,0.272
INTC,0.791,-0.05,0.574,0.851,0.287,0.0,0.297,0.333,0.697,0.779
MARA,0.191,0.376,-0.226,0.075,0.808,0.297,0.0,0.733,0.166,0.233
NVDA,0.013,0.44,0.227,0.347,0.914,0.333,0.733,0.0,-0.022,0.384
PLUG,0.806,-0.388,0.201,0.587,-0.011,0.697,0.166,-0.022,0.0,0.51
TSLA,0.589,-0.096,0.576,0.784,0.272,0.779,0.233,0.384,0.51,0.0
