,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.771,-0.463,0.276,-0.285,0.235,0.817,-0.185,-0.301,0.821
AAPL,0.771,0.0,-0.417,0.233,-0.468,0.038,0.744,-0.441,0.177,0.631
AMD,-0.463,-0.417,0.0,0.293,0.611,0.528,-0.324,0.468,0.027,-0.296
AMZN,0.276,0.233,0.293,0.0,0.597,0.549,0.29,0.38,-0.18,0.313
GOOGL,-0.285,-0.468,0.611,0.597,0.0,0.488,-0.295,0.74,-0.422,-0.028
INTC,0.235,0.038,0.528,0.549,0.488,0.0,0.118,0.575,-0.47,0.356
MARA,0.817,0.744,-0.324,0.29,-0.295,0.118,0.0,-0.147,-0.145,0.787
NVDA,-0.185,-0.441,0.468,0.38,0.74,0.575,-0.147,0.0,-0.637,0.113
PLUG,-0.301,0.177,0.027,-0.18,-0.422,-0.47,-0.145,-0.637,0.0,-0.487
TSLA,0.821,0.631,-0.296,0.313,-0.028,0.356,0.787,0.113,-0.487,0.0
