,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.429,-0.537,-0.402,-0.52,-0.098,-0.477,-0.484,-0.472,-0.223
AAPL,-0.429,0.0,0.954,0.967,0.969,0.816,0.943,0.948,0.9,0.897
AMD,-0.537,0.954,0.0,0.957,0.972,0.811,0.983,0.99,0.892,0.859
AMZN,-0.402,0.967,0.957,0.0,0.978,0.81,0.961,0.965,0.952,0.905
GOOGL,-0.52,0.969,0.972,0.978,0.0,0.772,0.968,0.969,0.938,0.903
INTC,-0.098,0.816,0.811,0.81,0.772,0.0,0.795,0.812,0.693,0.78
MARA,-0.477,0.943,0.983,0.961,0.968,0.795,0.0,0.991,0.907,0.88
NVDA,-0.484,0.948,0.99,0.965,0.969,0.812,0.991,0.0,0.905,0.867
PLUG,-0.472,0.9,0.892,0.952,0.938,0.693,0.907,0.905,0.0,0.843
TSLA,-0.223,0.897,0.859,0.905,0.903,0.78,0.88,0.867,0.843,0.0
