,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.909,-0.839,-0.8,-0.674,0.513,-0.625,-0.92,-0.359,-0.741
AAPL,-0.909,0.0,0.906,0.85,0.863,-0.48,0.507,0.946,0.415,0.727
AMD,-0.839,0.906,0.0,0.645,0.725,-0.429,0.543,0.951,0.535,0.806
AMZN,-0.8,0.85,0.645,0.0,0.799,-0.56,0.301,0.741,0.086,0.426
GOOGL,-0.674,0.863,0.725,0.799,0.0,-0.214,0.312,0.745,0.27,0.505
INTC,0.513,-0.48,-0.429,-0.56,-0.214,0.0,0.079,-0.505,-0.302,-0.477
MARA,-0.625,0.507,0.543,0.301,0.312,0.079,0.0,0.569,0.157,0.512
NVDA,-0.92,0.946,0.951,0.741,0.745,-0.505,0.569,0.0,0.548,0.861
PLUG,-0.359,0.415,0.535,0.086,0.27,-0.302,0.157,0.548,0.0,0.721
TSLA,-0.741,0.727,0.806,0.426,0.505,-0.477,0.512,0.861,0.721,0.0
