,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.247,-0.492,-0.622,-0.625,0.292,-0.321,-0.7,0.439,-0.56
AAPL,-0.247,0.0,-0.121,0.697,0.758,0.395,-0.15,0.723,0.075,0.771
AMD,-0.492,-0.121,0.0,0.078,0.279,-0.846,0.881,0.435,-0.695,0.314
AMZN,-0.622,0.697,0.078,0.0,0.814,0.159,-0.011,0.834,0.043,0.703
GOOGL,-0.625,0.758,0.279,0.814,0.0,0.114,0.106,0.848,-0.123,0.911
INTC,0.292,0.395,-0.846,0.159,0.114,0.0,-0.826,-0.119,0.62,0.03
MARA,-0.321,-0.15,0.881,-0.011,0.106,-0.826,0.0,0.305,-0.579,0.165
NVDA,-0.7,0.723,0.435,0.834,0.848,-0.119,0.305,0.0,-0.278,0.818
PLUG,0.439,0.075,-0.695,0.043,-0.123,0.62,-0.579,-0.278,0.0,-0.265
TSLA,-0.56,0.771,0.314,0.703,0.911,0.03,0.165,0.818,-0.265,0.0
