,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.347,0.518,0.547,0.383,0.917,0.746,0.339,0.543,0.201
AAPL,0.347,0.0,0.914,0.895,0.927,0.569,0.788,0.946,0.761,0.917
AMD,0.518,0.914,0.0,0.949,0.941,0.729,0.834,0.881,0.764,0.791
AMZN,0.547,0.895,0.949,0.0,0.951,0.775,0.855,0.909,0.882,0.791
GOOGL,0.383,0.927,0.941,0.951,0.0,0.641,0.78,0.887,0.771,0.815
INTC,0.917,0.569,0.729,0.775,0.641,0.0,0.881,0.585,0.74,0.447
MARA,0.746,0.788,0.834,0.855,0.78,0.881,0.0,0.79,0.796,0.733
NVDA,0.339,0.946,0.881,0.909,0.887,0.585,0.79,0.0,0.85,0.933
PLUG,0.543,0.761,0.764,0.882,0.771,0.74,0.796,0.85,0.0,0.714
TSLA,0.201,0.917,0.791,0.791,0.815,0.447,0.733,0.933,0.714,0.0
