,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.823,-0.427,0.57,-0.691,-0.392,0.885,0.152,0.352,0.635
AAPL,0.823,0.0,-0.536,0.803,-0.541,-0.364,0.784,0.225,0.058,0.614
AMD,-0.427,-0.536,0.0,-0.575,0.771,0.453,-0.693,-0.19,0.503,-0.138
AMZN,0.57,0.803,-0.575,0.0,-0.453,-0.398,0.615,0.085,-0.147,0.346
GOOGL,-0.691,-0.541,0.771,-0.453,0.0,0.548,-0.814,0.084,0.197,-0.177
INTC,-0.392,-0.364,0.453,-0.398,0.548,0.0,-0.595,0.37,0.239,-0.22
MARA,0.885,0.784,-0.693,0.615,-0.814,-0.595,0.0,0.214,0.07,0.647
NVDA,0.152,0.225,-0.19,0.085,0.084,0.37,0.214,0.0,0.239,0.524
PLUG,0.352,0.058,0.503,-0.147,0.197,0.239,0.07,0.239,0.0,0.453
TSLA,0.635,0.614,-0.138,0.346,-0.177,-0.22,0.647,0.524,0.453,0.0
