,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.069,0.4,0.361,0.383,-0.328,0.363,0.362,0.076,-0.505
AAPL,-0.069,0.0,0.057,-0.584,0.724,0.695,-0.643,-0.648,-0.703,0.415
AMD,0.4,0.057,0.0,0.1,0.335,0.21,0.175,0.108,-0.231,-0.147
AMZN,0.361,-0.584,0.1,0.0,-0.331,-0.601,0.619,0.911,0.603,-0.429
GOOGL,0.383,0.724,0.335,-0.331,0.0,0.36,-0.246,-0.356,-0.605,0.086
INTC,-0.328,0.695,0.21,-0.601,0.36,0.0,-0.301,-0.493,-0.705,0.668
MARA,0.363,-0.643,0.175,0.619,-0.246,-0.301,0.0,0.823,0.304,-0.099
NVDA,0.362,-0.648,0.108,0.911,-0.356,-0.493,0.823,0.0,0.521,-0.326
PLUG,0.076,-0.703,-0.231,0.603,-0.605,-0.705,0.304,0.521,0.0,-0.552
TSLA,-0.505,0.415,-0.147,-0.429,0.086,0.668,-0.099,-0.326,-0.552,0.0
