,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.915,0.885,0.888,0.729,0.723,0.462,0.863,0.056,0.837
AAPL,0.915,0.0,0.864,0.888,0.724,0.54,0.317,0.909,-0.015,0.793
AMD,0.885,0.864,0.0,0.933,0.837,0.69,0.436,0.962,0.384,0.963
AMZN,0.888,0.888,0.933,0.0,0.756,0.722,0.303,0.929,0.3,0.934
GOOGL,0.729,0.724,0.837,0.756,0.0,0.456,0.448,0.788,0.313,0.798
INTC,0.723,0.54,0.69,0.722,0.456,0.0,0.142,0.61,0.365,0.769
MARA,0.462,0.317,0.436,0.303,0.448,0.142,0.0,0.387,0.224,0.393
NVDA,0.863,0.909,0.962,0.929,0.788,0.61,0.387,0.0,0.327,0.918
PLUG,0.056,-0.015,0.384,0.3,0.313,0.365,0.224,0.327,0.0,0.502
TSLA,0.837,0.793,0.963,0.934,0.798,0.769,0.393,0.918,0.502,0.0
