,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.046,0.636,0.763,0.193,0.933,0.914,0.2,0.776,-0.207
AAPL,0.046,0.0,0.68,0.572,0.845,0.213,0.335,0.915,0.589,0.858
AMD,0.636,0.68,0.0,0.919,0.77,0.737,0.801,0.75,0.879,0.438
AMZN,0.763,0.572,0.919,0.0,0.729,0.813,0.894,0.672,0.959,0.345
GOOGL,0.193,0.845,0.77,0.729,0.0,0.37,0.44,0.795,0.668,0.664
INTC,0.933,0.213,0.737,0.813,0.37,0.0,0.911,0.376,0.843,-0.023
MARA,0.914,0.335,0.801,0.894,0.44,0.911,0.0,0.501,0.919,0.124
NVDA,0.2,0.915,0.75,0.672,0.795,0.376,0.501,0.0,0.712,0.886
PLUG,0.776,0.589,0.879,0.959,0.668,0.843,0.919,0.712,0.0,0.409
TSLA,-0.207,0.858,0.438,0.345,0.664,-0.023,0.124,0.886,0.409,0.0
