,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.838,-0.786,-0.809,-0.665,0.101,-0.528,-0.77,-0.767,-0.761
AAPL,-0.838,0.0,0.965,0.889,0.667,0.133,0.656,0.912,0.963,0.931
AMD,-0.786,0.965,0.0,0.91,0.604,0.171,0.619,0.969,0.953,0.949
AMZN,-0.809,0.889,0.91,0.0,0.689,0.293,0.74,0.945,0.859,0.95
GOOGL,-0.665,0.667,0.604,0.689,0.0,0.302,0.706,0.57,0.605,0.624
INTC,0.101,0.133,0.171,0.293,0.302,0.0,0.49,0.204,0.2,0.319
MARA,-0.528,0.656,0.619,0.74,0.706,0.49,0.0,0.615,0.645,0.751
NVDA,-0.77,0.912,0.969,0.945,0.57,0.204,0.615,0.0,0.887,0.942
PLUG,-0.767,0.963,0.953,0.859,0.605,0.2,0.645,0.887,0.0,0.927
TSLA,-0.761,0.931,0.949,0.95,0.624,0.319,0.751,0.942,0.927,0.0
