,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.704,0.528,0.364,-0.241,-0.267,0.705,0.646,0.897,0.02
AAPL,0.704,0.0,0.79,0.776,-0.459,-0.435,0.906,0.929,0.821,0.18
AMD,0.528,0.79,0.0,0.516,-0.729,-0.825,0.875,0.771,0.55,-0.128
AMZN,0.364,0.776,0.516,0.0,-0.146,-0.133,0.62,0.705,0.523,0.288
GOOGL,-0.241,-0.459,-0.729,-0.146,0.0,0.782,-0.624,-0.34,-0.17,0.529
INTC,-0.267,-0.435,-0.825,-0.133,0.782,0.0,-0.582,-0.414,-0.208,0.354
MARA,0.705,0.906,0.875,0.62,-0.624,-0.582,0.0,0.834,0.766,-0.076
NVDA,0.646,0.929,0.771,0.705,-0.34,-0.414,0.834,0.0,0.81,0.416
PLUG,0.897,0.821,0.55,0.523,-0.17,-0.208,0.766,0.81,0.0,0.232
TSLA,0.02,0.18,-0.128,0.288,0.529,0.354,-0.076,0.416,0.232,0.0
