,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.387,0.53,0.407,0.598,0.688,0.118,0.474,0.031,0.633
AAPL,0.387,0.0,0.352,0.055,0.701,0.393,-0.284,0.101,-0.334,0.375
AMD,0.53,0.352,0.0,0.26,0.525,0.567,0.132,0.627,-0.091,0.833
AMZN,0.407,0.055,0.26,0.0,0.65,0.478,0.821,0.823,0.804,0.399
GOOGL,0.598,0.701,0.525,0.65,0.0,0.619,0.376,0.691,0.293,0.693
INTC,0.688,0.393,0.567,0.478,0.619,0.0,0.223,0.557,0.137,0.644
MARA,0.118,-0.284,0.132,0.821,0.376,0.223,0.0,0.778,0.95,0.359
NVDA,0.474,0.101,0.627,0.823,0.691,0.557,0.778,0.0,0.672,0.737
PLUG,0.031,-0.334,-0.091,0.804,0.293,0.137,0.95,0.672,0.0,0.178
TSLA,0.633,0.375,0.833,0.399,0.693,0.644,0.359,0.737,0.178,0.0
