,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.29,0.052,-0.313,0.124,0.15,0.047,0.228,0.424,0.497
AAPL,-0.29,0.0,0.195,-0.419,-0.515,-0.562,-0.41,-0.016,0.325,-0.369
AMD,0.052,0.195,0.0,-0.028,0.382,0.428,0.631,0.841,0.372,0.353
AMZN,-0.313,-0.419,-0.028,0.0,0.673,0.483,0.531,-0.179,-0.725,0.115
GOOGL,0.124,-0.515,0.382,0.673,0.0,0.617,0.809,0.288,-0.245,0.457
INTC,0.15,-0.562,0.428,0.483,0.617,0.0,0.689,0.421,-0.399,0.518
MARA,0.047,-0.41,0.631,0.531,0.809,0.689,0.0,0.506,-0.048,0.551
NVDA,0.228,-0.016,0.841,-0.179,0.288,0.421,0.506,0.0,0.462,0.379
PLUG,0.424,0.325,0.372,-0.725,-0.245,-0.399,-0.048,0.462,0.0,0.112
TSLA,0.497,-0.369,0.353,0.115,0.457,0.518,0.551,0.379,0.112,0.0
