,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.528,0.851,0.95,0.931,0.774,0.871,0.699,0.247,0.42
AAPL,0.528,0.0,0.346,0.584,0.673,0.398,0.657,0.371,0.646,0.385
AMD,0.851,0.346,0.0,0.892,0.835,0.864,0.652,0.873,-0.056,0.48
AMZN,0.95,0.584,0.892,0.0,0.964,0.836,0.818,0.801,0.147,0.504
GOOGL,0.931,0.673,0.835,0.964,0.0,0.851,0.885,0.782,0.205,0.512
INTC,0.774,0.398,0.864,0.836,0.851,0.0,0.627,0.912,-0.144,0.583
MARA,0.871,0.657,0.652,0.818,0.885,0.627,0.0,0.547,0.441,0.335
NVDA,0.699,0.371,0.873,0.801,0.782,0.912,0.547,0.0,-0.156,0.728
PLUG,0.247,0.646,-0.056,0.147,0.205,-0.144,0.441,-0.156,0.0,0.006
TSLA,0.42,0.385,0.48,0.504,0.512,0.583,0.335,0.728,0.006,0.0
