,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.78,0.492,-0.763,-0.337,0.713,-0.129,-0.692,-0.848,-0.616
AAPL,-0.78,0.0,-0.088,0.938,0.735,-0.449,0.158,0.934,0.876,0.814
AMD,0.492,-0.088,0.0,-0.016,0.471,0.7,0.215,0.122,-0.375,0.078
AMZN,-0.763,0.938,-0.016,0.0,0.804,-0.455,0.063,0.965,0.88,0.939
GOOGL,-0.337,0.735,0.471,0.804,0.0,0.025,0.208,0.825,0.545,0.819
INTC,0.713,-0.449,0.7,-0.455,0.025,0.0,0.123,-0.378,-0.57,-0.328
MARA,-0.129,0.158,0.215,0.063,0.208,0.123,0.0,0.143,-0.042,-0.055
NVDA,-0.692,0.934,0.122,0.965,0.825,-0.378,0.143,0.0,0.789,0.899
PLUG,-0.848,0.876,-0.375,0.88,0.545,-0.57,-0.042,0.789,0.0,0.81
TSLA,-0.616,0.814,0.078,0.939,0.819,-0.328,-0.055,0.899,0.81,0.0
