,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.272,-0.687,-0.374,-0.431,-0.712,-0.475,-0.433,0.739,0.442
AAPL,-0.272,0.0,0.729,0.63,0.876,0.683,0.225,0.489,-0.418,-0.375
AMD,-0.687,0.729,0.0,0.528,0.85,0.827,0.252,0.797,-0.804,-0.6
AMZN,-0.374,0.63,0.528,0.0,0.732,0.628,0.766,0.263,-0.05,0.19
GOOGL,-0.431,0.876,0.85,0.732,0.0,0.822,0.356,0.552,-0.532,-0.351
INTC,-0.712,0.683,0.827,0.628,0.822,0.0,0.422,0.412,-0.655,-0.491
MARA,-0.475,0.225,0.252,0.766,0.356,0.422,0.0,0.079,0.086,0.404
NVDA,-0.433,0.489,0.797,0.263,0.552,0.412,0.079,0.0,-0.639,-0.393
PLUG,0.739,-0.418,-0.804,-0.05,-0.532,-0.655,0.086,-0.639,0.0,0.845
TSLA,0.442,-0.375,-0.6,0.19,-0.351,-0.491,0.404,-0.393,0.845,0.0
