,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.665,-0.309,-0.638,-0.62,-0.372,-0.261,-0.597,0.431,0.67
AAPL,-0.665,0.0,0.652,0.954,0.901,0.69,0.239,0.959,-0.03,-0.608
AMD,-0.309,0.652,0.0,0.603,0.76,0.691,0.573,0.706,0.363,-0.032
AMZN,-0.638,0.954,0.603,0.0,0.888,0.565,0.131,0.949,0.06,-0.666
GOOGL,-0.62,0.901,0.76,0.888,0.0,0.648,0.496,0.921,0.09,-0.541
INTC,-0.372,0.69,0.691,0.565,0.648,0.0,0.472,0.592,-0.169,0.006
MARA,-0.261,0.239,0.573,0.131,0.496,0.472,0.0,0.287,-0.008,0.107
NVDA,-0.597,0.959,0.706,0.949,0.921,0.592,0.287,0.0,0.136,-0.625
PLUG,0.431,-0.03,0.363,0.06,0.09,-0.169,-0.008,0.136,0.0,0.171
TSLA,0.67,-0.608,-0.032,-0.666,-0.541,0.006,0.107,-0.625,0.171,0.0
