,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.481,-0.587,-0.053,-0.634,-0.562,0.475,-0.627,0.169,-0.034
AAPL,-0.481,0.0,0.646,0.687,0.803,0.587,-0.043,0.64,0.061,0.685
AMD,-0.587,0.646,0.0,0.226,0.915,0.922,-0.335,0.944,-0.238,0.628
AMZN,-0.053,0.687,0.226,0.0,0.432,0.223,0.52,0.171,0.58,0.521
GOOGL,-0.634,0.803,0.915,0.432,0.0,0.892,-0.289,0.866,-0.16,0.7
INTC,-0.562,0.587,0.922,0.223,0.892,0.0,-0.411,0.91,-0.303,0.643
MARA,0.475,-0.043,-0.335,0.52,-0.289,-0.411,0.0,-0.452,0.671,0.001
NVDA,-0.627,0.64,0.944,0.171,0.866,0.91,-0.452,0.0,-0.314,0.529
PLUG,0.169,0.061,-0.238,0.58,-0.16,-0.303,0.671,-0.314,0.0,-0.081
TSLA,-0.034,0.685,0.628,0.521,0.7,0.643,0.001,0.529,-0.081,0.0
