,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.447,0.419,0.387,0.629,0.707,-0.018,0.356,-0.045,0.492
AAPL,0.447,0.0,0.158,0.009,0.732,0.49,-0.455,-0.072,-0.435,0.144
AMD,0.419,0.158,0.0,0.315,0.415,0.41,0.261,0.663,0.028,0.844
AMZN,0.387,0.009,0.315,0.0,0.594,0.443,0.761,0.834,0.786,0.49
GOOGL,0.629,0.732,0.415,0.594,0.0,0.663,0.165,0.537,0.164,0.562
INTC,0.707,0.49,0.41,0.443,0.663,0.0,0.019,0.384,0.016,0.455
MARA,-0.018,-0.455,0.261,0.761,0.165,0.019,0.0,0.804,0.943,0.495
NVDA,0.356,-0.072,0.663,0.834,0.537,0.384,0.804,0.0,0.716,0.78
PLUG,-0.045,-0.435,0.028,0.786,0.164,0.016,0.943,0.716,0.0,0.307
TSLA,0.492,0.144,0.844,0.49,0.562,0.455,0.495,0.78,0.307,0.0
