,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.626,0.649,0.919,0.821,-0.645,0.802,0.062,0.805,0.86
AAPL,-0.626,0.0,-0.047,-0.666,-0.533,0.912,-0.578,0.566,-0.516,-0.406
AMD,0.649,-0.047,0.0,0.703,0.796,-0.032,0.684,0.404,0.594,0.831
AMZN,0.919,-0.666,0.703,0.0,0.896,-0.629,0.913,-0.026,0.841,0.884
GOOGL,0.821,-0.533,0.796,0.896,0.0,-0.572,0.831,-0.142,0.807,0.925
INTC,-0.645,0.912,-0.032,-0.629,-0.572,0.0,-0.492,0.613,-0.511,-0.437
MARA,0.802,-0.578,0.684,0.913,0.831,-0.492,0.0,0.009,0.801,0.881
NVDA,0.062,0.566,0.404,-0.026,-0.142,0.613,0.009,0.0,-0.076,0.072
PLUG,0.805,-0.516,0.594,0.841,0.807,-0.511,0.801,-0.076,0.0,0.855
TSLA,0.86,-0.406,0.831,0.884,0.925,-0.437,0.881,0.072,0.855,0.0
