,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.854,-0.799,-0.835,-0.722,0.145,-0.524,-0.766,-0.795,-0.796
AAPL,-0.854,0.0,0.962,0.897,0.688,0.004,0.593,0.888,0.97,0.941
AMD,-0.799,0.962,0.0,0.921,0.643,0.102,0.604,0.962,0.948,0.959
AMZN,-0.835,0.897,0.921,0.0,0.708,0.177,0.694,0.943,0.866,0.953
GOOGL,-0.722,0.688,0.643,0.708,0.0,0.21,0.678,0.615,0.609,0.638
INTC,0.145,0.004,0.102,0.177,0.21,0.0,0.475,0.192,0.021,0.168
MARA,-0.524,0.593,0.604,0.694,0.678,0.475,0.0,0.632,0.55,0.682
NVDA,-0.766,0.888,0.962,0.943,0.615,0.192,0.632,0.0,0.86,0.935
PLUG,-0.795,0.97,0.948,0.866,0.609,0.021,0.55,0.86,0.0,0.934
TSLA,-0.796,0.941,0.959,0.953,0.638,0.168,0.682,0.935,0.934,0.0
