,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.847,-0.586,0.922,0.696,-0.931,0.125,-0.286,0.889,0.889
AAPL,0.847,0.0,-0.425,0.935,0.627,-0.897,0.328,-0.421,0.865,0.85
AMD,-0.586,-0.425,0.0,-0.548,-0.743,0.577,0.258,0.472,-0.534,-0.678
AMZN,0.922,0.935,-0.548,0.0,0.755,-0.958,0.104,-0.335,0.866,0.888
GOOGL,0.696,0.627,-0.743,0.755,0.0,-0.754,-0.359,-0.265,0.545,0.828
INTC,-0.931,-0.897,0.577,-0.958,-0.754,0.0,-0.07,0.235,-0.807,-0.889
MARA,0.125,0.328,0.258,0.104,-0.359,-0.07,0.0,-0.19,0.272,0.031
NVDA,-0.286,-0.421,0.472,-0.335,-0.265,0.235,-0.19,0.0,-0.493,-0.358
PLUG,0.889,0.865,-0.534,0.866,0.545,-0.807,0.272,-0.493,0.0,0.787
TSLA,0.889,0.85,-0.678,0.888,0.828,-0.889,0.031,-0.358,0.787,0.0
