,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.767,-0.271,-0.037,0.469,0.273,-0.287,0.026,0.41,-0.232
AAPL,-0.767,0.0,0.461,0.166,-0.237,-0.187,0.216,0.097,-0.365,0.465
AMD,-0.271,0.461,0.0,0.692,0.532,0.487,0.494,0.819,0.07,0.339
AMZN,-0.037,0.166,0.692,0.0,0.756,0.689,0.724,0.575,-0.095,0.608
GOOGL,0.469,-0.237,0.532,0.756,0.0,0.666,0.403,0.63,0.304,0.273
INTC,0.273,-0.187,0.487,0.689,0.666,0.0,0.288,0.466,-0.269,0.234
MARA,-0.287,0.216,0.494,0.724,0.403,0.288,0.0,0.277,-0.033,0.635
NVDA,0.026,0.097,0.819,0.575,0.63,0.466,0.277,0.0,0.382,-0.037
PLUG,0.41,-0.365,0.07,-0.095,0.304,-0.269,-0.033,0.382,0.0,-0.357
TSLA,-0.232,0.465,0.339,0.608,0.273,0.234,0.635,-0.037,-0.357,0.0
