,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.258,0.609,-0.516,0.258,0.306,0.558,0.527,0.792,0.729
AAPL,-0.258,0.0,-0.285,0.09,-0.078,-0.455,-0.317,-0.512,-0.056,-0.168
AMD,0.609,-0.285,0.0,-0.188,0.699,0.504,0.887,0.553,0.593,0.85
AMZN,-0.516,0.09,-0.188,0.0,0.315,-0.251,-0.065,-0.432,-0.681,-0.217
GOOGL,0.258,-0.078,0.699,0.315,0.0,-0.021,0.663,-0.052,0.267,0.699
INTC,0.306,-0.455,0.504,-0.251,-0.021,0.0,0.425,0.679,0.072,0.2
MARA,0.558,-0.317,0.887,-0.065,0.663,0.425,0.0,0.492,0.499,0.874
NVDA,0.527,-0.512,0.553,-0.432,-0.052,0.679,0.492,0.0,0.419,0.361
PLUG,0.792,-0.056,0.593,-0.681,0.267,0.072,0.499,0.419,0.0,0.751
TSLA,0.729,-0.168,0.85,-0.217,0.699,0.2,0.874,0.361,0.751,0.0
